Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,diff,Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
Daten der technischen Steuereinrichtung,373,SG8,SEQ,,,,,,Muss,,,Daten der technischen Steuereinrichtung,371,SG8,SEQ,,00363,,,,Muss,
Daten der technischen Steuereinrichtung,374,SG8,SEQ,1229,,Z06,,Daten der technischen Steuereinrichtung,X,,,Daten der technischen Steuereinrichtung,372,SG8,SEQ,1229,00363,Z06,,Daten der technischen Steuereinrichtung,X,
Referenz auf die Gerätenummer,375,SG8,RFF,,,,,,Muss,,,Referenz auf die Gerätenummer,373,SG8,RFF,,00364,,,,Muss,
Referenz auf die Gerätenummer,376,SG8,RFF,1153,,MG,,Gerätenummer des Zählers,X,,,Referenz auf die Gerätenummer,374,SG8,RFF,1153,00364,MG,,Gerätenummer des Zählers,X,
Referenz auf die Gerätenummer,377,SG8,RFF,1154,,,,Gerätenummer,X,,,Referenz auf die Gerätenummer,375,SG8,RFF,1154,00364,,,Gerätenummer,X,
Technische Steuereinrichtung,378,SG10,CCI,,,,,,Muss,,,Technische Steuereinrichtung,376,SG10,CCI,,00365,,,,Muss,
Technische Steuereinrichtung,379,SG10,CCI,7037,,Z27,,Technische Steuereinrichtung,X,,,Technische Steuereinrichtung,377,SG10,CCI,7037,00365,Z27,,Technische Steuereinrichtung,X,
Identifikation / Nummer des Gerätes,380,SG10,CAV,,,,,,Muss,,,Identifikation / Nummer des Gerätes,378,SG10,CAV,,00366,,,,Muss,
Identifikation / Nummer des Gerätes,381,SG10,CAV,7111,,Z30,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,379,SG10,CAV,7111,00366,Z30,,Gerätenummer,X,
Identifikation / Nummer des Gerätes,382,SG10,CAV,7110,,,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,380,SG10,CAV,7110,00366,,,Gerätenummer,X,
Technische Steuereinrichtungstyp,383,SG10,CAV,,,,,,Muss,,,Technische Steuereinrichtungstyp,381,SG10,CAV,,00367,,,,Muss,
Technische Steuereinrichtungstyp,384,SG10,CAV,7111,,RSU,,Rundsteuerempfäng er,X,,,Technische Steuereinrichtungstyp,382,SG10,CAV,7111,00367,RSU,,Rundsteuerempfäng er,X,
Technische Steuereinrichtungstyp,385,SG10,CAV,7111,,TSU,,Tarifschaltuhr,X,,,Technische Steuereinrichtungstyp,383,SG10,CAV,7111,,TSU,,Tarifschaltuhr,X,
Smartmeter-Gateway,386,SG8,SEQ,,,,,,Muss,,,Smartmeter-Gateway,384,SG8,SEQ,,00368,,,,Muss,
Smartmeter-Gateway,387,SG8,SEQ,1229,,Z13,,Smartmeter- Gateway,X,,,Smartmeter-Gateway,385,SG8,SEQ,1229,00368,Z13,,Smartmeter- Gateway,X,
Smartmeter-Gateway,388,SG10,CCI,,,,,,Muss,,,Smartmeter-Gateway,386,SG10,CCI,,00369,,,,Muss,
Smartmeter-Gateway,389,SG10,CCI,7037,,Z75,,Smartmeter- Gateway,X,,,Smartmeter-Gateway,387,SG10,CCI,7037,00369,Z75,,Smartmeter- Gateway,X,
Identifikation / Nummer des Gerätes,390,SG10,CAV,,,,,,Muss,,,Identifikation / Nummer des Gerätes,388,SG10,CAV,,00370,,,,Muss,
Identifikation / Nummer des Gerätes,391,SG10,CAV,7111,,Z30,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,389,SG10,CAV,7111,00370,Z30,,Gerätenummer,X,
Identifikation / Nummer des Gerätes,392,SG10,CAV,7110,,,,Gerätenummer,X [952],[952] Format: Gerätenummer nach DIN 43863-5,,Identifikation / Nummer des Gerätes,390,SG10,CAV,7110,00370,,,Gerätenummer,X [952],[952] Format: Gerätenummer nach DIN 43863-5
Daten der Steuerbox,393,SG8,SEQ,,,,,,Muss,,,Daten der Steuerbox,391,SG8,SEQ,,00371,,,,Muss,
Daten der Steuerbox,394,SG8,SEQ,1229,,Z14,,Steuerbox,X,,,Daten der Steuerbox,392,SG8,SEQ,1229,00371,Z14,,Steuerbox,X,
Referenz auf das Smartmeter-Gateway,395,SG8,RFF,,,,,,Muss,,,Referenz auf das Smartmeter-Gateway,393,SG8,RFF,,00372,,,,Muss,
Referenz auf das Smartmeter-Gateway,396,SG8,RFF,1153,,Z14,,Smartmeter- Gateway,X,,,Referenz auf das Smartmeter-Gateway,394,SG8,RFF,1153,00372,Z14,,Smartmeter- Gateway,X,
Referenz auf das Smartmeter-Gateway,397,SG8,RFF,1154,,,,Identifikation / Nummer des,X,,,Referenz auf das Smartmeter-Gateway,395,SG8,RFF,1154,00372,,,Identifikation / Nummer des Smartmeter-Gateways,X,
Referenz auf die ID der Marktlokation,398,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Marktlokation,396,SG8,RFF,,00373,,,,Muss,
Referenz auf die ID der Marktlokation,399,SG8,RFF,1153,,Z18,,Marktlokation,X,,,Referenz auf die ID der Marktlokation,397,SG8,RFF,1153,00373,Z18,,Marktlokation,X,
Referenz auf die ID der Marktlokation,400,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,,Referenz auf die ID der Marktlokation,398,SG8,RFF,1154,00373,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID
Steuerbox,401,SG10,CCI,,,,,,Muss,,,Steuerbox,399,SG10,CCI,,00374,,,,Muss,
Steuerbox,402,SG10,CCI,7037,,Z76,,Steuerbox,X,,,Steuerbox,400,SG10,CCI,7037,00374,Z76,,Steuerbox,X,
Identifikation / Nummer des Gerätes,403,SG10,CAV,,,,,,Muss,,,Identifikation / Nummer des Gerätes,401,SG10,CAV,,00375,,,,Muss,
Identifikation / Nummer des Gerätes,404,SG10,CAV,7111,,Z30,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,402,SG10,CAV,7111,00375,Z30,,Gerätenummer,X,
Identifikation / Nummer des Gerätes,405,SG10,CAV,7110,,,,Gerätenummer,X [952],[952] Format: Gerätenummer nach DIN 43863-5,,Identifikation / Nummer des Gerätes,403,SG10,CAV,7110,00375,,,Gerätenummer,X [952],[952] Format: Gerätenummer nach DIN 43863-5
Nachrichten- Endesegment,406,,UNT,,,,,,Muss,,,Nachrichten- Endesegment,404,,UNT,,00540,,,,Muss,
Nachrichten- Endesegment,407,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten- Endesegment,405,,UNT,0074,00540,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten- Endesegment,408,,UNT,0062,,,,Nachrichten- Referenznummer,X,,,Nachrichten- Endesegment,406,,UNT,0062,00540,,,Nachrichten- Referenznummer,X,
